Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Enhancing forest fire detection using zero-shot learning: A LLAVA and CLIP vision-language model approach,Multimedia Tools and Applications,,,,10.1007/s11042-026-21377-5,Naga Raju ChallaBhuma Chandra MohanM Lenin BabuLingisetty Naga Pavan Kumar,2026,https://link.springer.com/article/10.1007/s11042-026-21377-5,Article
Machine Learning Application in Prediction of Scour Around Bridge Piers: A Comprehensive Review,Archives of Computational Methods in Engineering,,,,10.1007/s11831-024-10167-7,Farooque RahmanRutuja Chavan,2024,https://link.springer.com/article/10.1007/s11831-024-10167-7,Article
The “Last-mile Efforts” of Subseasonal Prediction and Services for Climate Resilience and Sustainability: Review and Outlook,Advances in Atmospheric Sciences,,,,10.1007/s00376-025-5256-1,Jing YangMengqian LuAnling LiuTat Fan ChengYuxian PanMiaoni GaoLun DaiShentong LiWen DengXinyao FengShiyu ZhangLu TangLujia ZhangHan LiTao ZhuQing BaoAndrew W. RobertsonTsz-cheung LeeFrederic VitartPing LiangJun JianLinlin PanUpmanu LallStacey NewLei WangQichao YaoXiaolong JiaXi LiangYaochi Su,2026,https://link.springer.com/article/10.1007/s00376-025-5256-1,Article
"Review of Climate-Resilient Building Retrofits for Adaptation to Floods, Extreme Heat, Wildfire, and Wind","Proceedings of the Canadian Society for Civil Engineering Annual Conference 2024, Volume 8",,,,10.1007/978-3-031-95421-4_1,Herry ChenRachel KruegerCameron McGlade-BouchardDevon JonesMonika MikhailTyler HullSharmalene Mendis-Millard,2025,https://link.springer.com/chapter/10.1007/978-3-031-95421-4_1,Conference paper
Flame Retardant Cellulose-Based Hybrid Hydrogels for Firefighting and Fire Prevention,Fire Technology,,,,10.1007/s10694-022-01237-y,Hafezeh NabipourHu ShiXin WangXiangming HuLei SongYuan Hu,2022,https://link.springer.com/article/10.1007/s10694-022-01237-y,Article
A systematic review on privacy preservation in federated learning,International Journal of Information Security,,,,10.1007/s10207-026-01229-x,Anika Saba Ibte SumZinniya Taffannum PriteeAnik Kumar SahaMirza Asif MahmudKamruddin Nur,2026,https://link.springer.com/article/10.1007/s10207-026-01229-x,Article
"Incorporating environmental attitudes into a discrete choice experiment to support climate change adaptation in Alaska, USA",Regional Environmental Change,,,,10.1007/s10113-025-02508-4,Dana JohnsonCarena J. van Riper,2026,https://link.springer.com/article/10.1007/s10113-025-02508-4,Article
Emerging trends and future directions in remote-sensing techniques and platforms for sustainable forest degradation monitoring: a review,Mediterranean Geoscience Reviews,,,,10.1007/s42990-025-00184-4,Mohamed Chikh EssbitiMustapha NamousSamira KrimissaAbdenbi ElalouiSoufiane HajajHassan MosaidMaryem IsmailiSonia HajjiJaouad El AtiqFatima Ezzahra El Kamouni,2025,https://link.springer.com/article/10.1007/s42990-025-00184-4,Article
Forest Owner Attitudes Toward Climate-Proof Forest Management in Sweden and the Netherlands—Between Forest Strategies and Practical Measures,Small-scale Forestry,,,,10.1007/s11842-024-09576-0,Richard SikkemaErik WilhelmssonDavid EllisonHans Petersson,2024,https://link.springer.com/article/10.1007/s11842-024-09576-0,Article
Drought triggers and sustains overnight fires in North America,Nature,,,,10.1038/s41586-024-07028-5,Kaiwei LuoXianli WangMark de JongMike Flannigan,2024,https://link.springer.com/article/10.1038/s41586-024-07028-5,Article
Revolutionizing agriculture: a review of smart farming technologies for a sustainable future,Discover Applied Sciences,,,,10.1007/s42452-025-07561-6,Mimansha RajM. Prahadeeswaran,2025,https://link.springer.com/article/10.1007/s42452-025-07561-6,Article
Predicting Wildfires in&#xa0;the&#xa0;Caribbean Using Multi-source Satellite Data and&#xa0;Deep Learning,Advances in Computational Intelligence,,,,10.1007/978-3-031-43078-7_1,J. F. TorresS. ValenciaF. Martínez-ÁlvarezN. Hoyos,2023,https://link.springer.com/chapter/10.1007/978-3-031-43078-7_1,Conference paper
Deep learning approaches for estimating forest vegetation cover and exploring influential ecosystem factors,Earth Science Informatics,,,,10.1007/s12145-024-01346-y,Hendaf N. HabeebYaseen T. Mustafa,2024,https://link.springer.com/article/10.1007/s12145-024-01346-y,Article
Uncovering the hydro-meteorological drivers responsible for forest fires utilizing geospatial techniques,Theoretical and Applied Climatology,,,,10.1007/s00704-023-04497-y,Saurabh Kumar GuptaShruti KangaGowhar MerajPankaj KumarSuraj Kumar Singh,2023,https://link.springer.com/article/10.1007/s00704-023-04497-y,Article
Wildfires in Australia: a bibliometric analysis and a glimpse on ‘Black Summer’ (2019/2020) disaster,Environmental Science and Pollution Research,,,,10.1007/s11356-023-27423-1,K M Shamsul HaqueMinhaz UddinJeffrey Dankwa AmpahMd. Kamrul HaqueMd. Shahadat HossenMd. RokonuzzamanMd. Yeamin HossainMd. Sazzad HossainMd. Zillur Rahman,2023,https://link.springer.com/article/10.1007/s11356-023-27423-1,Article
Fire resistance evaluation through synthetic fire tests and generative adversarial networks,Frontiers of Structural and Civil Engineering,,,,10.1007/s11709-024-1052-8,Aybike Özyüksel ÇiftçioğluM. Z. Naser,2024,https://link.springer.com/article/10.1007/s11709-024-1052-8,Article
Smart crisis response leveraging social media content for effective disaster management,Discover Computing,,,,10.1007/s10791-025-09749-1,Ashutosh BhoiHimadri B. G. S. BhuyanRajendra Prasad NayakRakesh Chandra BalabantarayAnmol PattanaikAyes Chinmay,2025,https://link.springer.com/article/10.1007/s10791-025-09749-1,Article
Drone network for early warning of forest fire and dynamic fire quenching plan generation,EURASIP Journal on Wireless Communications and Networking,,,,10.1186/s13638-023-02320-w,S. ManojC. Valliyammai,2023,https://link.springer.com/article/10.1186/s13638-023-02320-w,Article
"Wildfire and Family Forest Owners: Concern, Advice, and Wildfire Reduction Behaviors from the United States National Woodland Owner Survey",Forest Science,,,,10.1093/forsci/fxad048,Sarah M ButlerBrett J ButlerEmma M Sass,2023,https://link.springer.com/article/10.1093/forsci/fxad048,Article
Consequential lightning-caused wildfires and the “let burn” narrative,Fire Ecology,,,,10.1186/s42408-023-00208-0,Bradley M. PietruszkaJesse D. YoungKaren C. ShortLise A. St. DenisMatthew P. ThompsonDavid E. Calkin,2023,https://link.springer.com/article/10.1186/s42408-023-00208-0,Article
State-of-the-art skin disease classification: a review of deep learning models,Network Modeling Analysis in Health Informatics and Bioinformatics,,,,10.1007/s13721-024-00495-w,Oluwayemisi JaiyeobaEmeka OgbujuGrace AtagubaOluwaseyi JaiyeobaJames Daniel OmayeInnocent EzeFrancisca Oladipo,2025,https://link.springer.com/article/10.1007/s13721-024-00495-w,Article
Evaluating slash piles as habitat for a threatened salamander,Fire Ecology,,,,10.1186/s42408-025-00381-4,Rachel A. LoehmanNancy E. Karraker,2025,https://link.springer.com/article/10.1186/s42408-025-00381-4,Article
Artificial Intelligence Based Methods for Retrofit Projects: A Review of Applications and Impacts,Archives of Computational Methods in Engineering,,,,10.1007/s11831-024-10159-7,Nicoleta BocanealaMohammad MayoufEdlira VakajMark Shelbourn,2024,https://link.springer.com/article/10.1007/s11831-024-10159-7,Article
"Ponderosa pine hydraulic stress predicts more extreme wildfire behavior under future conditions in Bandelier National Monument, New Mexico",Fire Ecology,,,,10.1186/s42408-025-00412-0,Zachary RobbinsWestin GuthrieAdam KillebrewLuz SalinasAshley M. MathenySuvan CabraalMaria UlatowskiLaura TraderAdam AtchleyRod LinnChonggang XuJulia OlivetoL. Turin Dickman,2025,https://link.springer.com/article/10.1186/s42408-025-00412-0,Article
Assessing directional vulnerability to wildfire,Natural Hazards,,,,10.1007/s11069-023-05885-3,Jennifer L. BeverlyAir M. Forbes,2023,https://link.springer.com/article/10.1007/s11069-023-05885-3,Article
Integrated ground penetrating radar and deep learning approach for rebar diameter classification in concrete elements,Frontiers of Structural and Civil Engineering,,,,10.1007/s11709-025-1177-4,Mostafa KhedrMahmoud MetawieMohamed Marzouk,2025,https://link.springer.com/article/10.1007/s11709-025-1177-4,Article
"Optimizing biodiesel production from waste with computational chemistry, machine learning and policy insights: a review",Environmental Chemistry Letters,,,,10.1007/s10311-024-01700-y,Ahmed I. OsmanMahmoud NasrMohamed FarghaliAhmed K. RashwanAdel AbdelkaderAla’a H. Al-MuhtasebIkko IharaDavid W. Rooney,2024,https://link.springer.com/article/10.1007/s10311-024-01700-y,Article
Multifunctional property predictions of nano-engineered cementitious composites for high-performance concrete structures using hybrid machine learning techniques,ENGINEERING Structure and Civil Engineering,,,,10.1007/s11709-025-1247-7,Vaishali N. MendheBoskey V. BahoriaTejas R. PatilVikrant S. VairagadeSachin UpadhyeNilesh ShelkeP. JagadeshHaytham F. IsleemPradeep JangirArpita,2025,https://link.springer.com/article/10.1007/s11709-025-1247-7,Article
Guidelines for Conserving Pollinating Insects in Southeastern US Forests,Journal of Forestry,,,,10.1007/s44392-025-00024-1,Michael D. Ulyshen,2025,https://link.springer.com/article/10.1007/s44392-025-00024-1,Article
"Perceptions of Wild Pig Impact, Management, and Policy in Alabama",Environmental Management,,,,10.1007/s00267-024-01956-8,Ellary TuckerWilliamsChristopher A. LepczykWayde MorseMark Smith,2024,https://link.springer.com/article/10.1007/s00267-024-01956-8,Article
Optimization and Wildfire: Supporting Strategic Mitigation of Extreme Events,Advances in Optimization and Wildfire,,,,10.1007/978-3-032-03108-2_12,Alan T. Murray,2026,https://link.springer.com/chapter/10.1007/978-3-032-03108-2_12,Conference paper
The intersection of law and wildlife management: A case study on culling of wild boars in Kerala,Jindal Global Law Review,,,,10.1007/s41020-025-00261-7,Anna Anto,2025,https://link.springer.com/article/10.1007/s41020-025-00261-7,Article
"Prescribed burning as a potential regeneration technique for reed stands: a pilot study in the reed belt of Lake Neusiedl, Austria",Wetlands Ecology and Management,,,,10.1007/s11273-025-10063-2,Raffael BernerMathias NeumannMortimer MüllerMarkus HollausAndreas MaierThomas ZechmeisterStephan Glatzel,2025,https://link.springer.com/article/10.1007/s11273-025-10063-2,Article
Application of remote sensing to understand the role of Galician feral horses in the biomass reduction of a shrub-grassland-dominated landscape,BMC Ecology and Evolution,,,,10.1186/s12862-024-02276-5,Andrea Janeiro-OteroXana ÁlvarezCarsten F. Dormann,2024,https://link.springer.com/article/10.1186/s12862-024-02276-5,Article
Using land surface phenology and information theory to assess and map complex landscape dynamics,Landscape Ecology,,,,10.1007/s10980-024-02005-9,Lars Y. PomaraDanny C. LeeBjorn-Gustaf BrooksWilliam W. Hargrove,2024,https://link.springer.com/article/10.1007/s10980-024-02005-9,Article
"Spatiotemporal patterns of leaf nutrients of wild apples in a wild fruit forest plot in the Ili Valley, China",BMC Plant Biology,,,,10.1186/s12870-024-05417-6,Meng-Ting WangZhi-Fang XueYe TaoZi-Han KanXiao-Bing ZhouHui-Liang LiuYuan-Ming Zhang,2024,https://link.springer.com/article/10.1186/s12870-024-05417-6,Article
How an unprecedented wildfire shaped tree hollow occurrence and abundance—implications for arboreal fauna,Fire Ecology,,,,10.1186/s42408-024-00274-y,Benjamin WagnerPatrick J. BakerCraig R. Nitschke,2024,https://link.springer.com/article/10.1186/s42408-024-00274-y,Article
Prediction of the strength characteristics of basalt fibre reinforced concrete using explainable machine learning models,Discover Applied Sciences,,,,10.1007/s42452-025-07528-7,B. Y. WickramasuriyaYasitha AlahakoonB. R. G. A. KrishanthaJanaka AlawatugodaI. U. Ekanayake,2025,https://link.springer.com/article/10.1007/s42452-025-07528-7,Article
Proportion of forest area burned at high-severity increases with increasing forest cover and connectivity in western US watersheds,Landscape Ecology,,,,10.1007/s10980-023-01710-1,Emily J. FrancisPariya PourmohammadiZachary L. SteelBrandon M. CollinsMatthew D. Hurteau,2023,https://link.springer.com/article/10.1007/s10980-023-01710-1,Article
"Deep learning applications in the Internet of Things: a review, tools, and future directions",Evolutionary Intelligence,,,,10.1007/s12065-024-00949-0,Parisa RaoufiAtefeh HemmatiAmir Masoud Rahmani,2024,https://link.springer.com/article/10.1007/s12065-024-00949-0,Article
"Advances in Decision Support Platforms for Prioritizing Investments in Forest and Rangeland Restoration, Risk Reduction and Biodiversity Conservation",Advances in Optimization and Wildfire,,,,10.1007/978-3-032-03108-2_2,Alan AgerHugh Safford,2026,https://link.springer.com/chapter/10.1007/978-3-032-03108-2_2,Conference paper
Remote sensing and GIS-based inventory and analysis of the unprecedented 2021 forest fires in Türkiye’s history,Natural Hazards,,,,10.1007/s11069-024-06622-0,Remzi EkerTunahan Çınarİsmail BaysalAbdurrahim Aydın,2024,https://link.springer.com/article/10.1007/s11069-024-06622-0,Article
Analysis of Deep Learning Techniques for Prediction of Eye Diseases: A Systematic Review,Archives of Computational Methods in Engineering,,,,10.1007/s11831-023-09989-8,Akanksha BaliVibhakar Mansotra,2023,https://link.springer.com/article/10.1007/s11831-023-09989-8,Article
Leveraging 5D platform and facilities management and control systems for smart disaster response in manufacturing: a case study in thailand’s coastal industries,Journal of Ambient Intelligence and Humanized Computing,,,,10.1007/s12652-025-05019-6,Chuan-Min ChienNguyen Thi Hieu TrungChen-Yang ChengChih-Shian ChenDerek YehRen-Zuo Wang,2026,https://link.springer.com/article/10.1007/s12652-025-05019-6,Article
Machine Learning in Wireless Sensor Networks,Wireless Personal Communications,,,,10.1007/s11277-024-11413-8,Brijesh L. KundaliyaJosh PatelS. K. HadiaUpesh Patel,2024,https://link.springer.com/article/10.1007/s11277-024-11413-8,Article
Canadian net forest CO<sub>2</sub> uptake enhanced by heat drought via reduced respiration,Nature Geoscience,,,,10.1038/s41561-025-01875-1,Guanyu DongFei JiangYongguang ZhangWeimin JuShilong PiaoPhilippe CiaisWouter PetersIngrid T. LuijkxJunjie LiuFrédéric ChevallierNing ZengXiangjun TianShamil MaksyutovOliver SonnentagM. Altaf ArainAlan G. BarrYuanyuan HuangChao YueWenping YuanLiangyun LiuLei FanXu YueJingfeng XiaoXing LiStephen SitchPierre FriedlingsteinMichael O’SullivanJürgen KnauerVivek AroraDaniel KennedyLei MaPeter E. ThorntonRoland SéférianTobias NützelJens HeinkeQing SunSönke ZaehlePhilippe PeylinEtsushi KatoHaley AlcockBruno LecavalierMousong WuJun WangLingyu ZhangGuoyuan LvYuanyuan ZhangDayang ZhaoJing M. Chen,2026,https://link.springer.com/article/10.1038/s41561-025-01875-1,Article
"Location, Location, Location: The Influence of Local Social Complexity on Risk Reduction Strategies in a WUI Settlement",Journal of Forestry,,,,10.1007/s44392-024-00008-7,Mark C. BillingsMatthew S. CarrollTravis B. Paveglio,2025,https://link.springer.com/article/10.1007/s44392-024-00008-7,Article
